Domain_name,high_pcn_freq,control_freq,high_pcn_freq_normalized,control_freq_normalized,abs_difference,fold_enrichment,p_value,p_value_corrected,neg_log10_p,Pfam_accession,GO_terms
Lip_A_acyltrans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03279,transferase activity ; 0016740
Lip_A_acyltrans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03279,membrane ; 0016020
Lipase_GDSL,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00657,"hydrolase activity, acting on ester bonds ; 0016788"
Lipase_GDSL_2,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF13472,
LMWPc,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01451,
LPD7,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF18821,
Lycopene_cycl,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF05834,
Lys_Orn_oxgnase,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF13434,
LysE,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF01810,amino acid transport ; 0006865
LysE,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF01810,membrane ; 0016020
LysM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01476,
Lysozyme_like,0.0,0.002279982,0.0,0.005701254,-0.002279982,0.0,0.837529362,1.0,0.0,PF13702,
LysR_substrate,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF03466,
LZ_Tnp_IS66,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF13007,
M20_dimer,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF07687,
MAAL_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07476,
MacB_PCD,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF12704,
MannoseP_isomer,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF01050,nucleotidyltransferase activity ; 0016779
MannoseP_isomer,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF01050,polysaccharide metabolic process ; 0005976
MaoC_dehydratas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01575,
MarR,0.007075472,0.00501596,0.034883721,0.012542759,0.002059512,1.410591767,0.282770707,1.0,0.0,PF01047,DNA-binding transcription factor activity ; 0003700
MarR,0.007075472,0.00501596,0.034883721,0.012542759,0.002059512,1.410591767,0.282770707,1.0,0.0,PF01047,regulation of DNA-templated transcription ; 0006355
MarR_2,0.004716981,0.010639915,0.023255814,0.026605853,-0.005922934,0.443328841,0.879371825,1.0,0.0,PF12802,DNA-binding transcription factor activity ; 0003700
MarR_2,0.004716981,0.010639915,0.023255814,0.026605853,-0.005922934,0.443328841,0.879371825,1.0,0.0,PF12802,regulation of DNA-templated transcription ; 0006355
MatE,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF01554,antiporter activity ; 0015297
MatE,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF01554,xenobiotic transmembrane transporter activity ; 0042910
MatE,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF01554,transmembrane transport ; 0055085
MatE,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF01554,membrane ; 0016020
MauE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07291,methylamine metabolic process ; 0030416
MauE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07291,membrane ; 0016020
MazE_antitoxin,0.0,0.054567563,0.0,0.136450019,-0.054567563,0.0,0.999999605,1.0,0.0,PF04014,DNA binding ; 0003677
MbeB_N,0.011792453,0.000911993,0.058139535,0.002280502,0.01088046,12.93042453,2.09e-08,1.92e-06,5.715625062,PF04837,
MbeD_MobD,0.016509434,0.001367989,0.081395349,0.003420753,0.015141445,12.06839623,1.23e-10,1.99e-08,7.701548538,PF04899,
MCPsignal,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF00015,signal transduction ; 0007165
MCPsignal,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF00015,membrane ; 0016020
MeaB,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF03308,
MerC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03203,mercury ion transmembrane transporter activity ; 0015097
MerC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03203,mercury ion transport ; 0015694
MerC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03203,membrane ; 0016020
MerE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05052,mercury ion transmembrane transporter activity ; 0015097
MerE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05052,mercury ion transport ; 0015694
MerE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05052,membrane ; 0016020
MerR,0.028301887,0.010639915,0.139534884,0.026605853,0.017661972,2.659973046,0.000525473,0.037600483,1.424806579,PF00376,DNA binding ; 0003677
MerR,0.028301887,0.010639915,0.139534884,0.026605853,0.017661972,2.659973046,0.000525473,0.037600483,1.424806579,PF00376,regulation of DNA-templated transcription ; 0006355
MerR_1,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF13411,DNA binding ; 0003677
MerR_1,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF13411,regulation of DNA-templated transcription ; 0006355
MerR-DNA-bind,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF09278,
MerT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02411,mercury ion transmembrane transporter activity ; 0015097
MerT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02411,mercury ion transport ; 0015694
MerT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02411,membrane ; 0016020
Metallophos,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF00149,hydrolase activity ; 0016787
Metallophos_2,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF12850,
Methylase_S,0.0,0.002279982,0.0,0.005701254,-0.002279982,0.0,0.837529362,1.0,0.0,PF01420,DNA binding ; 0003677
Methyltransf_11,0.0,0.00744794,0.0,0.018624097,-0.00744794,0.0,0.962728329,1.0,0.0,PF08241,S-adenosylmethionine-dependent methyltransferase activity ; 0008757
Methyltransf_12,0.0,0.002127983,0.0,0.005321171,-0.002127983,0.0,0.829177345,1.0,0.0,PF08242,
Methyltransf_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00891,O-methyltransferase activity ; 0008171
Methyltransf_23,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF13489,
Methyltransf_25,0.0,0.006687946,0.0,0.016723679,-0.006687946,0.0,0.95441286,1.0,0.0,PF13649,
Methyltransf_31,0.0,0.006079951,0.0,0.015203345,-0.006079951,0.0,0.946319509,1.0,0.0,PF13847,
Methyltransf_32,0.0,0.002887977,0.0,0.007221589,-0.002887977,0.0,0.866098218,1.0,0.0,PF13679,
Methyltransf_9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08003,
MethyltransfD12,0.0,0.002583979,0.0,0.006461422,-0.002583979,0.0,0.852693578,1.0,0.0,PF02086,site-specific DNA-methyltransferase (adenine-specific) activity ; 0009007
MethyltransfD12,0.0,0.002583979,0.0,0.006461422,-0.002583979,0.0,0.852693578,1.0,0.0,PF02086,DNA restriction-modification system ; 0009307
MFS_1,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF07690,transmembrane transporter activity ; 0022857
MFS_1,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF07690,transmembrane transport ; 0055085
MFS_1_like,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF12832,
MFS_2,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF13347,
MFS_3,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF05977,
MFS_4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06779,
MFS_MOT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF16983,molybdate ion transmembrane transporter activity ; 0015098
MFS_MOT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF16983,molybdate ion transport ; 0015689
Mg_chelatase,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF01078,ATP binding ; 0005524
Mga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05043,
Microcin,0.0,0.002279982,0.0,0.005701254,-0.002279982,0.0,0.837529362,1.0,0.0,PF03526,toxic substance binding ; 0015643
Microcin,0.0,0.002279982,0.0,0.005701254,-0.002279982,0.0,0.837529362,1.0,0.0,PF03526,bacteriocin immunity ; 0030153
MIP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00230,channel activity ; 0015267
MIP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00230,transmembrane transport ; 0055085
MIP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00230,membrane ; 0016020
MipZ,0.0,0.099711202,0.0,0.249334854,-0.099711202,0.0,1.0,1.0,0.0,PF09140,
MlaD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02470,
MmeI_Mtase,0.0,0.003191974,0.0,0.007981756,-0.003191974,0.0,0.878021238,1.0,0.0,PF20473,
MmgE_PrpD_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03972,
MMPL,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF03176,membrane ; 0016020
MMR_HSR1,0.0,0.003191974,0.0,0.007981756,-0.003191974,0.0,0.878021238,1.0,0.0,PF01926,GTP binding ; 0005525
MobB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03205,GTP binding ; 0005525
MobB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03205,Mo-molybdopterin cofactor biosynthetic process ; 0006777
MobC,0.049528302,0.144854841,0.244186047,0.362219688,-0.095326539,0.341916787,0.999999981,1.0,0.0,PF05713,
MobI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF19456,
Mobilization_B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17511,
MobL,0.0,0.007295942,0.0,0.018244014,-0.007295942,0.0,0.961205384,1.0,0.0,PF18555,
MoCoBD_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02738,oxidoreductase activity ; 0016491
MoCoBD_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF20256,
Molybdop_Fe4S4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04879,oxidoreductase activity ; 0016491
Molybdopterin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00384,oxidoreductase activity ; 0016491
Molydop_binding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01568,oxidoreductase activity ; 0016491
Molydop_binding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01568,molybdopterin cofactor binding ; 0043546
MPTase-PolyVal,0.0,0.032223742,0.0,0.080577727,-0.032223742,0.0,0.999912759,1.0,0.0,PF18818,
MqsA_antitoxin,0.0,0.067031464,0.0,0.167616876,-0.067031464,0.0,0.999999982,1.0,0.0,PF15731,
MR_MLE_C,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF13378,
MR_MLE_N,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF02746,
MreB-like_C,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF21522,
Mrr_cat,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF04471,DNA binding ; 0003677
Mrr_cat,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF04471,endonuclease activity ; 0004519
Mrr_cat,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF04471,DNA restriction-modification system ; 0009307
Mrr_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF14338,
MSMEG_3727_PQQ-assoc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF23509,
MTES_1575,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF18741,
MTS,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF05175,methyltransferase activity ; 0008168
MULE,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF10551,
Multi_Drug_Res,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00893,transmembrane transporter activity ; 0022857
Multi_Drug_Res,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00893,plasma membrane ; 0005886
Mu-transpos_C,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF09299,
Mu-transpos_C_2,0.0,0.002127983,0.0,0.005321171,-0.002127983,0.0,0.829177345,1.0,0.0,PF22483,
N_methyl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07963,
N6_Mtase,0.0,0.007143943,0.0,0.01786393,-0.007143943,0.0,0.959615735,1.0,0.0,PF02384,DNA binding ; 0003677
N6_Mtase,0.0,0.007143943,0.0,0.01786393,-0.007143943,0.0,0.959615735,1.0,0.0,PF02384,N-methyltransferase activity ; 0008170
N6_N4_Mtase,0.0,0.002583979,0.0,0.006461422,-0.002583979,0.0,0.852693578,1.0,0.0,PF01555,DNA binding ; 0003677
N6_N4_Mtase,0.0,0.002583979,0.0,0.006461422,-0.002583979,0.0,0.852693578,1.0,0.0,PF01555,N-methyltransferase activity ; 0008170
Na_H_antiport_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06965,sodium ion transport ; 0006814
Na_H_antiport_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06965,regulation of pH ; 0006885
Na_H_antiport_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06965,membrane ; 0016020
Na_H_Exchanger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00999,antiporter activity ; 0015297
Na_H_Exchanger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00999,monoatomic cation transport ; 0006812
Na_H_Exchanger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00999,transmembrane transport ; 0055085
Na_H_Exchanger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00999,proton transmembrane transport ; 1902600
Na_H_Exchanger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00999,membrane ; 0016020
Na_sulph_symp,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00939,transmembrane transporter activity ; 0022857
Na_sulph_symp,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00939,transmembrane transport ; 0055085
Na_sulph_symp,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00939,membrane ; 0016020
NACHT,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF05729,
NAD_binding_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00175,oxidoreductase activity ; 0016491
NAD_binding_10,0.0,0.002127983,0.0,0.005321171,-0.002127983,0.0,0.829177345,1.0,0.0,PF13460,
NAD_binding_11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF14833,NAD binding ; 0051287
NAD_binding_2,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF03446,NADP binding ; 0050661
NAD_binding_3,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF03447,oxidoreductase activity ; 0016491
NAD_binding_3,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF03447,NADP binding ; 0050661
NAD_binding_4,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF07993,
NAD_binding_7,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF13241,
NAD_binding_8,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF13450,
NAD_binding_9,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF13454,
NAD_Gly3P_dh_N,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01210,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor ; 0016616"
NAD_Gly3P_dh_N,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01210,NAD binding ; 0051287
NAD_Gly3P_dh_N,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01210,glycerol-3-phosphate catabolic process ; 0046168
NA-iREase1,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF22722,
NB-ARC,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00931,ADP binding ; 0043531
NBD_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17042,
NBD_SMAX1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF23569,
Ndr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03096,
NERD,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF08378,
NfeD1b_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF25145,
Ni_hydr_CYTB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01292,electron transfer activity ; 0009055
Ni_hydr_CYTB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01292,membrane ; 0016020
NicO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03824,nickel cation transmembrane transporter activity ; 0015099
NicO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03824,nickel cation transmembrane transport ; 0035444
NicO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03824,plasma membrane ; 0005886
NIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08376,
Nitroreductase,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00881,
NLPC_P60,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF00877,
NMO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03060,
NmrA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05368,
NMT1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09084,
NMT1_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13379,
NMT1_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF16868,
NodS,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF05401,S-adenosylmethionine-dependent methyltransferase activity ; 0008757
NodS,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF05401,oligosaccharide biosynthetic process ; 0009312
NOV_C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13020,
NPHP3_N,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF24883,
nSTAND1,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF20703,
nSTAND3,0.0,0.01003192,0.0,0.025085519,-0.01003192,0.0,0.980873047,1.0,0.0,PF20720,
NTP_transf_2,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF01909,nucleotidyltransferase activity ; 0016779
NTP_transf_3,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF12804,
NTP_transferase,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF00483,biosynthetic process ; 0009058
NTPase_1,0.0,0.002583979,0.0,0.006461422,-0.002583979,0.0,0.852693578,1.0,0.0,PF03266,ribonucleoside triphosphate phosphatase activity ; 0017111
Nuc_H_symport,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF03825,nucleoside transmembrane transporter activity ; 0005337
Nuc_H_symport,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF03825,nucleoside transport ; 0015858
Nuc_H_symport,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF03825,membrane ; 0016020
NUDIX,0.0,0.003951968,0.0,0.009882174,-0.003951968,0.0,0.902666819,1.0,0.0,PF00293,
NusG,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF02357,DNA-templated transcription elongation ; 0006354
NYN,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF01936,RNA nuclease activity ; 0004540
OB_MalK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17912,
OB_RNB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08206,
OCD_Mu_crystall,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02423,
OEP,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF02321,efflux transmembrane transporter activity ; 0015562
OEP,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF02321,transmembrane transport ; 0055085
OLD-like_TOPRIM,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF20469,
oligo_HPY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08352,nucleotide binding ; 0000166
oligo_HPY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08352,ATP binding ; 0005524
oligo_HPY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08352,peptide transport ; 0015833
OMP_b-brl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13505,
OMP_b-brl_3,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF14905,
OmpA,0.0,0.003343973,0.0,0.00836184,-0.003343973,0.0,0.883496818,1.0,0.0,PF00691,
Omptin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01278,endopeptidase activity ; 0004175
Omptin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01278,proteolysis ; 0006508
Omptin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01278,cell outer membrane ; 0009279
OppC_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF12911,
OpuAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04069,transmembrane transporter activity ; 0022857
OpuAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04069,transmembrane transport ; 0055085
OpuAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04069,ATP-binding cassette (ABC) transporter complex ; 0043190
ORC-CDC6-like,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF24389,
OrfB_IS605,0.0,0.009727922,0.0,0.024325352,-0.009727922,0.0,0.979334524,1.0,0.0,PF01385,
OsmC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02566,
Oxidored_FMN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00724,FMN binding ; 0010181
Oxidored_FMN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00724,oxidoreductase activity ; 0016491
Oxidored_molyb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00174,
p450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00067,monooxygenase activity ; 0004497
p450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00067,iron ion binding ; 0005506
p450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00067,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ; 0016705"
p450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00067,heme binding ; 0020037
PaaX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07848,
PadR,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF03551,
PALP,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF00291,
PAP_PilO,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF06864,
PAP2,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF01569,
PAP2_3,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF14378,
PapB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03333,regulation of DNA-templated transcription ; 0006355
PapC_C,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF13953,
PapC_N,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF13954,protein binding ; 0005515
PapD_C,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF02753,
PapD_N,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00345,cell wall organization ; 0071555
